mut_types,mut_layer_name,mut_result
LD,layers.21,True
LS,"layers.39,layers.38",True
RA,layers.5,True
LC,classifier.1,True
RA,layers.2,True
NAI,layers.34,True
NAI,layers.3,True
WS,layers.3,True
NS,classifier.0,True
LD,layers.41,True
WS,classifier.6,True
GF,layers.4,True
LC,layers.11,True
LC,layers.15,True
LD,classifier.1,True
WS,layers.24,True
NS,layers.37,True
NS,classifier.6,True
LA,layers.16,True
NS,classifier.6,True
GF,classifier.3,True
LD,layers.31,True
RA,layers.9,True
GF,layers.36,True
NEB,layers.17,True
NS,layers.24,True
LS,"layers.18,layers.19",True
GF,classifier.6,True
NEB,layers.17,True
AFRM,layers.38,True
RA,classifier.4,True
GF,layers.2,True
AFRM,layers.32,True
AFRM,layers.18,True
RA,layers.29,True
AFRM,layers.26,True
NS,layers.17,True
NEB,layers.17,True
LD,layers.11,True
LC,layers.25,True
NAI,layers.30,True
RA,layers.42,True
GF,layers.35,True
NAI,layers.17,True
LD,classifier.1,True
GF,layers.16,True
LD,layers.8,True
NAI,layers.10,True
NEB,layers.17,True
NEB,layers.17,True
LD,layers.39,True
NAI,layers.27,True
LA,layers.36,True
GF,layers.3,True
LS,"layers.36,layers.35",True
NEB,layers.17,True
LC,layers.19,True
LS,"layers.28,layers.29",True
LD,layers.15,True
NS,layers.30,True
NS,layers.27,True
LS,"layers.2,layers.1",True
RA,layers.28,True
LD,layers.29,True
LC,layers.4,True
GF,classifier.3,True
AFRM,layers.1,True
NEB,layers.17,True
LC,layers.28,True
NEB,layers.17,True
LC,classifier.4,True
LA,layers.15,True
LS,"classifier.5,classifier.4",True
AFRM,layers.42,True
RA,layers.9,True
NAI,classifier.0,True
LD,classifier.2,True
LC,layers.2,True
RA,layers.5,True
RA,layers.12,True
AFRM,layers.5,True
LA,layers.12,True
GF,classifier.4,True
LC,classifier.3,True
NEB,layers.17,True
RA,layers.9,True
LD,layers.19,True
NS,layers.40,True
NS,layers.14,True
NEB,layers.17,True
LC,classifier.5,True
NS,layers.17,True
LD,classifier.4,True
LS,"layers.35,layers.36",True
NAI,layers.20,True
NAI,layers.27,True
NS,layers.10,True
AFRM,layers.22,True
RA,layers.9,True
NEB,layers.17,True
