mut_types,mut_layer_name,mut_result
LD,layer2.2.conv2,True
LS,no,False
RA,layer2.1.relu,True
LC,layer3.0.bn2,True
RA,relu,True
NAI,layer2.1.conv3,True
NAI,layer1.2.conv2,True
WS,layer2.2.conv1,True
NS,layer1.0.conv2,True
LD,layer3.2.bn2,True
WS,layer3.5.conv3,True
GF,layer1.0,True
LC,layer2.3.bn3,True
LC,no,LC set layers failure
LD,layer1.1.bn3,True
WS,layer2.1.conv3,True
NS,layer3.3.conv2,True
NS,layer1.1.conv3,True
LA,no,LA Create illegal layer
NS,layer3.2.conv2,True
GF,layer3.5.bn2,True
LD,layer1.1.bn2,True
RA,layer3.2.relu,True
GF,layer3.3.relu,True
NEB,no,no suitable layer
NS,layer3.3.conv1,True
LS,no,set layers failure
GF,layer2.2.conv1,True
NEB,no,no suitable layer
AFRM,layer3.1.relu,True
RA,layer1.0.relu,True
GF,maxpool,True
AFRM,layer3.2.relu,True
AFRM,layer3.4.relu,True
RA,layer2.0.relu,True
AFRM,layer3.5.relu,True
NS,layer3.1.conv3,True
NEB,no,no suitable layer
LD,layer2.3.bn2,True
LC,layer3.1.bn1,True
NAI,layer3.4.conv3,True
RA,layer2.0.relu,True
GF,layer2,True
NAI,layer1.0.conv1,True
LD,layer3.4.relu,True
GF,layer3.1.bn2,True
LD,layer1.0.conv2,True
NAI,layer2.0.downsample.0,True
NEB,no,no suitable layer
NEB,no,no suitable layer
LD,layer3.3.bn1,True
NAI,layer2.1.conv3,True
LA,no,LA Create illegal layer
GF,layer3.0.bn2,True
LS,"layer2.1.conv2,layer2.0.bn2",True
NEB,no,no suitable layer
LC,layer3.5.bn2,True
LS,no,False
LD,layer2.1.bn3,True
NS,layer1.1.conv1,True
NS,layer1.0.downsample.0,True
LS,"layer1.1.conv2,layer1.1.bn1",True
RA,layer2.2.relu,True
LD,layer3.4.bn1,True
LC,layer3.5.conv2,True
GF,layer2.0.downsample.0,True
AFRM,layer2.1.relu,True
NEB,no,no suitable layer
LC,layer2.1.conv2,True
NEB,no,no suitable layer
LC,layer3.0.bn3,True
LA,no,LA Create illegal layer
LS,no,False
AFRM,relu,True
RA,layer3.3.relu,True
NAI,layer3.1.conv1,True
LD,layer3.0.bn3,True
LC,layer2.1.bn1,True
RA,layer2.0.relu,True
RA,layer2.0.relu,True
AFRM,layer2.2.relu,True
LA,no,LA Create illegal layer
GF,layer2.0.bn3,True
LC,layer1.1.bn1,True
NEB,no,no suitable layer
RA,layer1.2.relu,True
LD,layer3.1.relu,True
NS,layer3.1.conv2,True
NS,layer3.3.conv3,True
NEB,no,no suitable layer
LC,layer3.0.bn1,True
NS,layer1.1.conv3,True
LD,layer3.2.relu,True
LS,"layer2.1.bn1,layer2.0.bn2",True
NAI,conv1,True
NAI,layer1.1.conv1,True
NS,layer1.1.conv1,True
AFRM,layer3.3.relu,True
RA,layer2.3.relu,True
NEB,layer2.1.bn1,True
LD,layer3.2.bn1,True
WS,layer2.0.conv1,True
LD,layer2.3.conv2,True
LC,layer2.2.bn1,True
NS,layer3.0.conv1,True
NEB,layer2.1.bn1,True
GF,layer1.1.conv1,True
AFRM,layer1.0.relu,True
NS,layer1.1.conv3,True
LS,"layer3.1.bn1,layer3.1.bn2",True
RA,layer1.2.relu,True
LD,layer2.0.downsample.1,True
LS,"layer3.5.conv2,layer3.3.conv2",True
RA,layer2.0.relu,True
NAI,layer1.1.conv3,True
LC,layer3.1.bn3,True
LS,"layer1.1.bn1,layer1.2.bn2",True
NAI,layer3.3.conv2,True
RA,layer3.0.relu,True
LD,layer1.2.bn1,True
NEB,layer3.5.conv2,True
NS,layer1.0.conv3,True
AFRM,layer2.3.relu,True
LC,layer3.2.bn3,True
GF,layer3.3.conv3,True
NAI,layer2.1.bn1,True
WS,layer3.2.conv1,True
AFRM,layer3.0.relu,True
LS,"bn1,relu",True
NAI,layer2.3.conv3,True
NEB,layer3.5.conv2,True
NEB,layer3.5.conv2,True
LD,layer3.4.bn3,True
GF,layer1.2.conv1,True
NEB,layer3.5.conv2,True
LC,layer3.2.conv2,True
NAI,layer3.5.conv1,True
LS,"layer3.1.bn2,layer3.1.bn1",True
NS,layer3.4.conv1,True
LS,"layer2.2.relu,layer2.0.relu",True
GF,layer2.1.bn2,True
WS,layer3.4.conv1,True
AFRM,layer1.2.relu,True
GF,layer3.3.bn2,True
NEB,layer3.5.conv2,True
GF,layer1.0.downsample,True
AFRM,layer2.2.relu,True
LS,"layer2.1.bn2,layer2.1.bn1",True
LC,layer3.3.relu,True
LC,layer1.0.relu,True
LS,"layer1.2.bn2,layer1.1.conv2",True
NAI,layer3.4.conv1,True
GF,layer2.3.conv1,True
AFRM,layer1.1.relu,True
WS,layer3.4.conv3,True
LC,layer2.3.relu,True
WS,layer3.3.conv3,True
NEB,layer3.5.conv2,True
NEB,layer3.5.conv2,True
LD,layer3.0.bn2,True
NEB,layer3.5.conv2,True
AFRM,no,AFRM No suitable ops for
RA,no,False
LS,"layer2.0.bn2,layer2.1.bn2",True
LC,layer1.2.relu,True
AFRM,no,AFRM No suitable ops for
LD,bn1,True
LC,layer3.5.bn1,True
NAI,layer3.2.conv3,True
WS,layer2.2.conv1,True
NAI,layer1.0.conv1,True
LA,layer3.4.bn2,True
NEB,layer3.5.conv2,True
GF,layer2.3.bn3,True
AFRM,no,AFRM No suitable ops for
LA,layer2.0.conv1,True
NEB,layer3.5.conv2,True
AFRM,no,AFRM No suitable ops for
GF,layer1,True
AFRM,no,AFRM No suitable ops for
AFRM,no,AFRM No suitable ops for
LC,layer1.0.bn2,True
NAI,layer3.5.conv1,True
GF,layer3.5.bn3,True
LD,layer3.0.bn2,True
LD,layer3.1.bn1,True
WS,layer3.1.conv1,True
NEB,layer3.5.conv2,True
GF,layer3.3.bn2,True
WS,no,no suitable layer
NAI,layer3.1.conv2,True
GF,layer1.2,True
RA,no,False
AFRM,no,AFRM No suitable ops for
LS,"layer2.0.bn2,layer2.1.bn2",True
WS,layer3.2.conv1,True
LD,layer3.2.bn3,True
GF,layer2.2.bn3,True
NEB,layer3.5.conv2,True
NAI,layer3.2.conv2,True
