pt_ms,pt_tf,ms_tf
0.0016089076,0.0002427592,0.0018516661
0.0011875373,0.00023144459,0.0014189815
0.0011004368,0.000121888326,0.0012212368
0.00076932856,0.00023615682,0.001003571
0.00071978924,7.66725e-05,0.00079395744
0.0007034185,4.1397696e-05,0.0007335256
0.0007413082,0.00022660772,0.00096685195
0.00037783614,0.00021879356,0.0005706187
0.0003298442,0.00016647165,0.0004594381
0.00034770853,0.00010143603,0.00027733613
0.0002909033,0.0003351039,0.0002000442
0.00028457952,0.0002927607,0.00017620092
0.00029671626,0.00012983693,0.00022245501
0.00020087487,0.0002281648,0.0003459236
0.00038071518,0.00012621524,0.00049781596
0.0004897581,6.3207975e-05,0.0004325538
0.00064222823,0.00019896918,0.00045696076
0.00037151467,0.00011040914,0.0002813928
0.00038626444,0.000101006386,0.00030749952
0.0004447426,9.873405e-05,0.0005424148
