mut_types,mut_layer_name,mut_result
LD,layer3.0.conv1,True
LS,no,False
RA,layer3.2.relu,True
LC,layer3.4.conv2,True
RA,layer1.2.relu,True
NAI,layer3.4.conv3,True
NAI,layer2.0.downsample.0,True
WS,layer3.0.conv3,True
NS,layer2.1.conv3,True
LD,layer3.5.bn3,True
WS,layer3.2.conv3,True
GF,layer1.0,True
LC,layer2.2.bn2,True
LC,layer1.2.bn3,True
LD,layer2.2.bn2,True
WS,layer3.1.conv1,True
NS,layer1.0.conv1,True
NS,layer1.0.conv1,True
LA,layer1.0.conv2,True
NS,layer1.0.downsample.0,True
GF,layer3.5.bn1,True
LD,layer2.1.conv2,True
RA,layer1.2.relu,True
GF,layer3.3.conv3,True
NEB,layer3.2.conv2,True
NS,layer2.1.conv3,True
LS,"layer1.2.conv2,layer1.0.bn2",True
GF,layer2.2,True
NEB,layer3.2.conv2,True
AFRM,layer3.5.relu,True
RA,layer1.0.relu,True
GF,maxpool,True
AFRM,layer3.2.relu,True
AFRM,layer1.1.relu,True
RA,layer3.0.relu,True
AFRM,relu,True
NS,layer3.1.conv3,True
NEB,layer3.2.conv2,True
LD,layer3.5.bn1,True
LC,layer1.2.bn1,True
NAI,layer1.0.conv2,True
RA,layer3.0.relu,True
GF,layer1.2.bn3,True
NAI,layer2.0.conv2,True
LD,layer1.1.relu,True
GF,layer3.1.conv2,True
LD,layer3.0.bn1,True
NAI,layer3.1.conv1,True
NEB,layer3.2.conv2,True
NEB,layer3.2.conv2,True
LD,layer3.0.bn3,True
NAI,layer1.1.conv3,True
LA,layer1.1.bn1,True
GF,layer3.0.conv2,True
LS,"layer3.3.bn2,layer3.1.conv2",True
NEB,layer3.2.conv2,True
LC,layer2.3.conv2,True
LS,no,False
LD,layer1.2.conv2,True
NS,layer1.0.conv2,True
NS,layer2.3.conv1,True
LS,"layer1.2.bn2,layer1.1.bn1",True
RA,layer3.4.relu,True
LD,layer3.4.bn1,True
LC,layer2.0.conv1,True
GF,layer2.0.downsample,True
AFRM,layer2.0.relu,True
NEB,layer3.2.conv2,True
LC,no,LC set layers failure
NEB,layer3.2.conv2,True
LC,layer3.1.bn2,True
LA,layer2.0.relu,True
LS,"layer2.1.relu,layer2.0.relu",True
AFRM,layer1.2.relu,True
RA,layer2.0.relu,True
NAI,layer3.3.bn2,True
LD,layer3.5.relu,True
LC,layer3.1.bn3,True
RA,layer3.4.relu,True
RA,layer3.0.relu,True
AFRM,layer1.0.relu,True
LA,layer2.2.bn1,True
GF,layer2.0.conv3,True
LC,layer2.3.relu,True
NEB,layer3.2.conv2,True
RA,layer3.0.relu,True
LD,layer3.1.bn2,True
NS,layer2.0.conv2,True
NS,layer2.3.conv2,True
NEB,layer3.2.conv2,True
LC,layer3.3.bn3,True
NS,layer2.3.conv2,True
LD,layer3.0.downsample.1,True
LS,"layer3.3.bn3,layer3.4.bn3",True
NAI,layer3.5.conv3,True
NAI,layer1.0.bn2,True
NS,layer3.2.conv2,True
AFRM,layer3.4.relu,True
RA,layer3.1.relu,True
NEB,layer3.2.conv2,True
