mut_types,mut_layer_name,mut_result
LD,encoded.6,True
LS,"decoded.12,decoded.13",True
RA,decoded.7,True
LC,decoded.5,True
RA,decoded.9,True
NAI,decoded.16,True
NAI,encoded.4,True
WS,encoded.8,True
NS,decoded.16,True
LD,decoded.8,True
WS,decoded.0,True
GF,encoded.4,True
LC,encoded.1,True
LC,decoded.1,True
LD,decoded.13,True
WS,decoded.18,True
NS,encoded.2,True
NS,decoded.2,True
LA,encoded.17,True
NS,encoded.2,True
GF,encoded.10,True
LD,decoded.1,True
RA,decoded.3,True
GF,decoded.17,True
NEB,decoded.2,True
NS,decoded.2,True
LS,"decoded.7,decoded.9",True
GF,decoded.3,True
NEB,decoded.2,True
AFRM,encoded.7,True
RA,decoded.15,True
GF,encoded.2,True
AFRM,decoded.19,True
AFRM,encoded.13,True
RA,encoded.15,True
AFRM,encoded.15,True
NS,encoded.16,True
NEB,decoded.2,True
LD,encoded.10,True
LC,decoded.15,True
NAI,decoded.4,True
RA,encoded.5,True
GF,decoded.16,True
NAI,encoded.0,True
LD,decoded.5,True
GF,decoded.0,True
LD,encoded.17,True
NAI,encoded.18,True
NEB,decoded.2,True
NEB,decoded.2,True
LD,decoded.1,True
NAI,decoded.6,True
LA,encoded.9,True
GF,decoded.11,True
LS,"decoded.7,decoded.9",True
NEB,decoded.2,True
LC,encoded.3,True
LS,"encoded.9,encoded.11",True
LD,decoded.15,True
NS,decoded.10,True
NS,decoded.18,True
LS,"decoded.9,decoded.7",True
RA,decoded.11,True
LD,encoded.1,True
LC,decoded.9,True
GF,encoded.9,True
AFRM,decoded.7,True
NEB,decoded.2,True
LC,decoded.17,True
NEB,decoded.2,True
LC,decoded.11,True
LA,decoded.3,True
LS,"decoded.11,decoded.12",True
AFRM,encoded.9,True
RA,encoded.5,True
NAI,decoded.16,True
LD,encoded.11,True
LC,decoded.12,True
RA,decoded.11,True
RA,decoded.11,True
AFRM,no,AFRM No suitable ops for
LA,decoded.9,True
GF,decoded.18,True
LC,encoded.5,True
NEB,decoded.2,True
RA,no,False
LD,decoded.17,True
NS,encoded.2,True
NS,encoded.2,True
NEB,decoded.2,True
LC,encoded.11,True
NS,decoded.4,True
LD,decoded.12,True
LS,no,no suitable layer
NAI,encoded.8,True
NAI,decoded.9,True
NS,encoded.14,True
AFRM,decoded.11,True
RA,no,False
NEB,decoded.2,True
