mut_types,mut_layer_name,mut_result
LD,encoded.10,True
LS,"encoded.7,encoded.6",True
RA,decoded.3,True
LC,decoded.9,True
RA,encoded.17,True
NAI,encoded.4,True
NAI,decoded.18,True
WS,encoded.12,True
NS,encoded.14,True
LD,encoded.7,True
WS,decoded.16,True
GF,encoded.4,True
LC,decoded.11,True
LC,decoded.13,True
LD,decoded.8,True
WS,encoded.16,True
NS,decoded.0,True
NS,decoded.2,True
LA,decoded.15,True
NS,decoded.0,True
GF,encoded.11,True
LD,decoded.15,True
RA,encoded.3,True
GF,decoded.17,True
NEB,decoded.2,True
NS,encoded.2,True
LS,"encoded.17,decoded.1",True
GF,decoded.4,True
NEB,decoded.2,True
AFRM,encoded.1,True
RA,decoded.17,True
GF,encoded.3,True
AFRM,encoded.13,True
AFRM,decoded.7,True
RA,decoded.19,True
AFRM,encoded.3,True
NS,encoded.16,True
NEB,decoded.2,True
LD,decoded.11,True
LC,decoded.3,True
NAI,decoded.14,True
RA,decoded.1,True
GF,decoded.16,True
NAI,decoded.12,True
LD,decoded.9,True
GF,decoded.0,True
LD,decoded.11,True
NAI,encoded.8,True
NEB,decoded.2,True
NEB,decoded.2,True
LD,decoded.12,True
NAI,decoded.14,True
LA,encoded.5,True
GF,decoded.10,True
LS,"decoded.3,encoded.15",True
NEB,decoded.2,True
LC,decoded.1,True
LS,"encoded.5,encoded.6",True
LD,decoded.13,True
NS,encoded.0,True
NS,encoded.2,True
LS,"decoded.1,encoded.17",True
RA,decoded.17,True
LD,decoded.15,True
LC,encoded.15,True
GF,encoded.9,True
AFRM,encoded.9,True
NEB,decoded.2,True
LC,decoded.17,True
NEB,decoded.2,True
LC,encoded.11,True
LA,decoded.3,True
LS,"encoded.17,decoded.1",True
AFRM,decoded.19,True
RA,decoded.5,True
NAI,decoded.14,True
LD,decoded.3,True
LC,encoded.6,True
RA,decoded.5,True
RA,encoded.5,True
AFRM,encoded.5,True
LA,decoded.15,True
GF,decoded.17,True
LC,decoded.5,True
NEB,decoded.2,True
RA,encoded.17,True
LD,encoded.15,True
NS,encoded.16,True
NS,decoded.18,True
NEB,decoded.2,True
LC,encoded.17,True
NS,decoded.4,True
LD,decoded.17,True
LS,no,no suitable layer
NAI,decoded.0,True
NAI,decoded.4,True
NS,encoded.8,True
AFRM,no,AFRM No suitable ops for
RA,no,False
NEB,decoded.2,True
